;Mes;tx;tm;pp;etp
497;5;19.44828268;1.417000466;1.98425802;1.800701361
498;5;19.05826958;0.819361801;0.167409199;1.808857254
499;5;18.27379356;0.979737655;0.6750984;1.860097386
500;5;17.66910219;1.820949717;0.944022708;1.80098507
501;5;17.98159537;-0.512345313;0.001834328;1.67306725
502;5;18.13881256;-2.13478467;0.085452659;1.608314519
503;5;18.6024596;-2.573740637;0.620116242;2.761276947
504;5;18.40818666;-1.338875304;1.05663619;1.745743417
505;5;19.09013231;-1.31556606;0.003940869;1.760709459
506;5;18.33121311;-1.543260905;0.045866989;1.813879228
507;5;17.09414521;-0.863613018;0.125376027;1.893049217
508;5;17.34683941;-2.279092351;0.060160802;1.865220791
509;5;17.50789976;-3.017603252;0.132758471;1.717202408
510;5;17.35271064;-3.008448068;0.008800091;1.74759916
511;5;17.63880442;-2.382011922;0.079125726;1.770944343
512;5;16.72089407;-2.801593684;0.013746348;1.783448349
513;5;15.33300586;-2.343708755;0.140026211;1.755889925
514;5;15.01120953;-3.11631696;0.001475297;2.794922926
515;5;16.86899528;-4.835490668;0.029449637;1.788624277
516;5;17.37626285;-2.933167788;8.6226E-05;1.686726033
517;6;17.48939154;-1.358140342;0.000283561;1.626975007
518;6;18.93226887;-1.27645044;0.034739699;1.706362573
519;6;19.72313231;-1.267180351;0.004740876;1.802868741
520;6;19.0477986;-1.151090728;0.034954648;1.961934547
521;6;18.522735;-2.303111644;0.636105737;2.05691781
522;6;17.63971676;-0.391532861;0.126840666;1.999480401
523;6;17.61646224;-0.133576928;0.001485414;2.025532377
524;6;18.70464763;-0.429759702;0.12740377;2.063102559
525;6;17.11175994;0.187900542;0.251592877;2.741237728
526;6;16.45627449;0.989209621;0.558619692;2.074457329
527;6;17.1906035;-2.132574886;0.677808842;2.17284988
528;6;17.71405897;-2.490021524;0.304636728;2.233025262
529;6;18.11097071;-1.163271281;0.599268449;2.257960669
530;6;17.96569343;-2.323127071;0.1872473;2.138127692
531;6;18.20628293;-1.586260925;1.975146975;2.09490763
532;6;17.34333002;-0.428873467;3.271784378;2.099910721
533;6;16.94129003;2.356140071;0.203603319;2.149254831
534;6;17.15262439;2.863083565;0.161104104;2.073637487
535;6;17.59732112;-0.381205475;0.215258334;2.226923503
536;6;17.1423793;-1.507643312;2.283015986;2.569215082
537;6;16.50189983;-0.131361944;0.133474946;2.134685493
538;6;16.65926724;-1.355940514;4.334252691;2.142832349
539;6;17.69079781;-2.635347172;0.00813789;2.293348738
540;6;18.22520153;-3.70271377;0.005879271;2.421644772
541;6;17.84333487;-2.962635907;0.0025611;2.473752276
542;6;17.9883595;-1.843015601;0.305973375;2.58787524
543;6;18.02217435;-1.690354169;0.020271261;2.378604275
544;6;18.23448008;-1.968815624;0.036239423;2.56551502
545;6;18.4522277;-0.08876399;0.52544472;2.491887886
546;6;18.82361335;0.491753971;0.382185014;2.422828176
547;7;16.96059032;0.532163697;1.29357858;2.563494711
548;7;17.20247467;1.164247815;0.018684412;2.294310604
549;7;17.86601567;0.199682135;7.04375E-05;2.39401944
550;7;17.6919324;-0.314748286;0.146354123;2.33175037
551;7;17.77562304;-0.210207586;0.045839609;2.285259245
552;7;18.05925636;-0.737238878;0.000647416;2.374495081
553;7;17.15540027;-1.018249952;0.065890015;2.487319163
554;7;17.76686786;-1.783754211;1.836390457;2.595211189
555;7;18.37992242;-2.731913122;0.021127838;2.693499525
556;7;18.41440715;-1.159045742;1.793637643;2.666880681
557;7;18.32445577;-1.255928836;0.216271252;2.514416609
558;7;18.76448222;-1.700894033;0.696416664;2.040694562
559;7;18.00977679;-2.839798126;1.37780188;2.705744659
560;7;17.91764273;1.247029744;1.928023919;2.58040457
561;7;18.38270489;-1.017130474;0.009987869;2.71801768
562;7;19.03886415;-3.368530954;0.039002981;2.607887482
563;7;19.68686269;-3.31294256;0.010114471;2.544351175
564;7;20.22530914;-2.374698525;0.000498861;2.598958925
565;7;19.64484705;-1.911237884;0.002911706;2.58845287
566;7;19.41058423;-2.413110577;0.000727263;2.60703272
567;7;19.02654767;-3.097711507;0.000150823;2.53786129
568;7;18.74914957;-1.796574564;1.163066803;2.544559696
569;7;18.58387605;-1.000910313;0.00226194;2.733304874
570;7;18.00167754;-0.530854511;0.000586722;2.808978982
571;7;17.50205963;0.077825763;0.013353104;2.742549811
572;7;18.36521726;-0.29445932;0.008511667;2.656983363
573;7;17.88357782;0.15664885;0.702201453;2.659198097
574;7;18.51290934;-0.510123037;0.102050065;2.519667934
575;7;19.0315019;0.009717225;0.87914201;2.545822776
576;7;17.84397661;2.156473675;0.810560491;2.725667177
577;7;19.81021445;-0.445282761;0.001635026;2.796221511
578;8;19.34353863;-1.513388427;0.004239066;2.750614998
579;8;18.36170708;0.777071903;0.2460096;2.829020863
580;8;18.7903414;1.155967954;0.524707363;2.892518921
581;8;18.66277933;-0.633834119;0.305324822;2.894211612
582;8;17.53022559;-0.059245085;0.345684376;2.891160811
583;8;18.01490077;-0.19784221;0.035738413;2.784414024
584;8;18.1813394;-0.124276736;0.238690864;2.786672305
585;8;17.56951229;1.0411503;0.117870463;2.933679957
586;8;17.24811439;-3.329272996;0.480924833;2.901242793
587;8;16.74494479;-0.626260708;1.111499227;3.024194054
588;8;18.42320226;-0.167548898;0.25744059;2.988832937
589;8;18.20762887;-0.340032423;0.05428758;2.928429634
590;8;18.81723546;0.243044085;0.083658087;2.786522585
591;8;18.94131423;-0.313812549;0.846528722;2.931222862
592;8;17.11072046;1.160901572;3.765378299;2.826817356
593;8;15.33488545;1.128255704;4.723452617;2.961405209
594;8;16.08425575;0.414806776;0.377429459;2.868198071
595;8;15.35758496;0.122148555;0.284134677;2.910513883
596;8;16.30287801;-0.040710127;0.29025565;2.953680585
597;8;16.16195639;-1.823932522;0.040666747;2.825487325
598;8;18.68423187;-1.843452044;0.024996141;2.897218363
599;8;17.7409143;-1.186137579;0.962448675;2.919597149
600;8;18.61226025;-1.569787156;0.303309265;2.788724395
601;8;19.63777939;-1.451348917;0.153806254;2.864551053
602;8;20.76070407;-0.741226327;0.081427205;2.8428035
603;8;20.46206216;-0.959224765;0.56075992;2.897325095
604;8;20.15857948;0.353989385;0.142746196;2.801943633
605;8;20.38422921;0.071424586;0.18467977;2.98884469
606;8;20.18318419;0.169032631;0.594519317;3.115147061
607;8;19.85529968;0.966650916;2.079766857;3.128861076
608;8;18.10586379;1.72576966;0.128197868;2.870201988
609;9;18.93702201;1.368983173;0.509777203;3.081881361
610;9;17.83214235;2.158437924;0.211696383;3.098132368
611;9;18.08694968;0.831769322;0.340694855;2.959724616
612;9;17.82223916;1.068170528;1.354873373;3.020658504
613;9;16.79603915;2.06198074;2.355353873;3.057811255
614;9;16.33093665;2.699052878;2.943388402;2.857930417
615;9;15.46900683;3.289228595;4.986599735;3.104091098
616;9;16.5123558;1.617957874;1.009066835;3.177444801
617;9;18.47644858;1.637769569;0.186777658;3.152427378
618;9;19.17284134;-0.779105512;1.000602219;3.148915955
619;9;19.85358194;-0.295569913;0.042376049;3.187546313
620;9;20.15742033;-0.750256172;0.040695207;3.089453459
621;9;20.99770051;1.036397056;0.798303011;3.149572979
622;9;20.93982541;-0.257639125;0.05364892;3.063846394
623;9;19.78791877;2.126281559;0.08038364;3.053556223
624;9;19.96055402;0.65454308;3.698412305;3.09885166
625;9;19.14364254;0.205014575;9.996455679;2.770054929
626;9;18.06050613;0.73055054;1.184899918;2.990179897
627;9;18.63883081;2.935537109;1.166030054;3.048076564
628;9;17.95174985;2.609361197;2.239441864;3.074169485
629;9;18.16514878;4.223681016;1.663187974;3.049956518
630;9;16.78951446;3.969816932;4.46386507;3.131900181
631;9;17.02944117;3.651061718;5.60082948;3.050961566
632;9;16.83469888;4.105644691;1.758346848;3.088227942
633;9;17.06160982;4.705701575;2.352409172;3.062595172
634;9;17.88782266;4.677347923;3.458171927;3.032801504
635;9;19.86212672;1.257711725;1.141331906;2.902884847
636;9;19.30319241;2.705167234;4.361314799;2.660013784
637;9;18.59105847;3.613081026;5.503575629;2.989788026
638;9;19.36356042;2.248878338;0.90561189;2.984429481
639;10;19.73136737;1.677248776;0.626169943;3.001485971
640;10;19.83080186;0.450695631;0.453610614;2.984221834
641;10;19.89044318;0.784071412;0.023587496;3.07225875
642;10;19.47112012;1.58222643;0.229550618;3.083006997
643;10;18.53928329;2.21166238;1.808775723;3.005203667
644;10;19.97608827;2.9759937;1.300393157;3.101668775
645;10;20.17493147;0.967367462;3.12439691;3.079993658
646;10;19.07590899;2.24832323;1.39303004;2.997314895
647;10;17.67696334;4.49556536;2.736067017;2.681007628
648;10;17.69928547;3.705303228;1.5228347;2.986083805
649;10;18.33736238;4.909226194;0.437863163;3.08172134
650;10;20.33938592;2.766525498;0.779374388;2.922947827
651;10;19.76189215;3.637978138;3.436805743;2.952729579
652;10;17.50439474;5.850995541;4.23502495;3.13978091
653;10;18.10231418;3.05884305;2.671420702;3.068926163
654;10;18.71691402;5.015778943;0.400038866;2.941059294
655;10;19.6422972;5.023621914;1.567554015;2.992451402
656;10;19.76237965;5.306339373;1.550091463;3.052983896
657;10;17.7976968;6.384852788;8.891994515;3.14392436
658;10;19.50772057;4.655215171;1.175933765;2.834963324
659;10;18.73830915;4.876366409;7.186376709;2.983053553
660;10;18.84882259;4.918500676;6.738454898;2.98811759
661;10;19.10852843;4.053987635;3.158082814;3.017239035
662;10;18.35828739;5.261594066;14.77034625;3.049054825
663;10;18.01424487;5.960918261;3.527775;3.080405364
664;10;17.51957362;6.458983313;10.93796555;3.13203879
665;10;16.8233738;5.863968428;1.386967237;2.993639537
666;10;18.5737114;4.891759899;0.382822097;3.189817393
667;10;19.00736553;4.762126158;0.645557507;3.135778047
668;10;19.25058657;5.375428212;0.654606794;3.110716755
669;10;20.12822614;5.121646748;0.474162632;2.045363015
670;11;20.22505274;6.277184581;2.453451336;2.853050146
671;11;19.51266339;6.676339858;4.87384852;3.158081291
672;11;19.08308106;5.918574651;4.218209699;3.107959935
673;11;17.15802266;6.275582795;10.03138102;3.048318387
674;11;18.55380087;5.302767742;4.040981132;2.986526864
675;11;19.15640537;4.500370097;1.562408739;3.083106252
676;11;19.25427013;4.366817714;4.540202031;3.102118269
677;11;19.74028363;5.653846543;6.182456443;2.999197652
678;11;19.70369637;6.660794543;1.816362576;3.01238603
679;11;20.38732818;5.849117124;2.169163556;3.09777665
680;11;20.80991453;3.948814936;1.844699208;3.122453278
681;11;21.21823147;5.535432564;10.52117057;2.892880138
682;11;19.13919231;6.944548895;3.841168138;3.07659781
683;11;20.57612771;5.346657301;1.908345389;3.134954637
684;11;18.7902428;6.543533023;5.624139436;3.078616444
685;11;18.93417064;6.403303539;9.1731057;2.892905835
686;11;18.14178065;6.231812399;11.43046349;3.036043172
687;11;18.72174918;6.599862971;3.144586269;2.960011228
688;11;19.0309973;7.106427336;9.180775445;2.862749588
689;11;18.17350797;6.187339386;6.115332399;2.786312442
690;11;16.71350258;6.178728218;8.432886801;2.889275835
691;11;17.53400129;5.400684172;7.015196694;2.984273905
692;11;17.7904265;5.767522073;4.859727965;2.750271438
693;11;18.22625942;6.49356657;7.240322292;2.974727105
694;11;17.54628741;5.433286385;9.030036093;2.988265217
695;11;19.61739031;5.271543318;2.713154381;2.937075703
696;11;19.49749102;4.518997768;2.609492951;3.105501177
697;11;18.35818256;4.003583081;7.801866186;3.084180145
698;11;18.90835249;4.941917116;3.882733461;3.131326954
699;11;20.21155867;5.909188532;1.216549895;3.258771208
700;12;19.2188192;6.670586792;1.209228741;3.203575247
701;12;18.66957724;7.401477905;8.333344236;2.995289267
702;12;18.36823898;7.464952887;5.005301245;2.94484903
703;12;18.48335758;6.932447197;2.032391205;2.760039247
704;12;17.91916017;6.909388695;13.19725808;3.04855657
705;12;18.73825667;5.476322989;4.304582257;3.144306321
706;12;18.36605605;6.67608352;4.719669165;3.124666539
707;12;18.07336836;5.173921318;1.90679033;3.129498604
708;12;19.14842012;6.302283408;1.954228375;3.076078849
709;12;18.9725124;5.155986051;1.470138508;3.039840801
710;12;20.07539965;4.511900391;1.906310261;3.08787231
711;12;19.62826536;4.279711852;1.295331429;3.090226631
712;12;20.99707448;3.830052802;0.365524661;3.063743472
713;12;21.89110555;3.712996102;1.220986805;3.076212196
714;12;21.10937903;5.040412459;8.588627346;2.808200957
715;12;20.92113392;4.582163275;5.981166933;3.044712739
716;12;20.41122585;5.229325495;4.584036577;3.139309424
717;12;20.40644533;5.246537476;2.265798963;3.137357536
718;12;18.84387102;5.7786521;4.230944905;3.112918733
719;12;18.59121082;5.907819422;3.178425226;3.032248299
720;12;18.80275274;6.210036071;7.428862677;2.962391695
721;12;20.58105205;5.047603148;6.527601807;2.970492681
722;12;19.9040587;4.562109851;13.19498757;2.937464922
723;12;19.17386102;5.53744481;5.986957439;2.880785371
724;12;19.34875971;6.076767468;0.859889997;2.96351414
725;12;20.23030606;5.849372291;0.270295458;2.712866919
726;12;20.77605003;4.124368517;0.240572346;2.909675302
727;12;19.68173544;3.532278279;0.221621924;2.881233038
728;12;19.84199327;2.959873212;0.643076114;2.926126639
729;12;20.76763139;4.508398674;0.135467289;2.945594518
730;12;21.22012808;5.490845989;1.165368288;2.935114932
731;1;20.39716555;7.071753941;5.149359071;2.870945372
732;1;21.1997176;5.650407096;2.307973166;2.900040108
733;1;20.94372475;4.667946641;4.667462609;2.975713918
734;1;19.82623129;5.983256847;1.099197974;2.943713612
735;1;19.47682079;6.96442878;0.924507873;2.911005994
736;1;19.90451529;7.240448475;4.383438812;2.7129701
737;1;17.97419261;7.708216235;15.29888483;2.925192649
738;1;18.45781778;7.745219098;2.893648924;2.914024144
739;1;19.34879637;7.611886998;7.297289811;2.893413221
740;1;20.7717633;6.35695199;5.432702888;2.891745179
741;1;21.08898298;6.705630646;3.707459764;2.839244208
742;1;22.38171505;5.477937688;3.08214545;2.765498463
743;1;22.57184492;6.144833669;2.316891243;2.732284158
744;1;20.92482252;5.722940448;5.249036721;2.78911564
745;1;18.66940445;6.257487848;13.13251295;2.855029079
746;1;19.60883881;7.056001551;12.32203147;2.831472962
747;1;19.47635972;6.71662066;1.268599893;2.739656901
748;1;20.04411359;7.088987897;2.953754018;2.783501187
749;1;20.65549221;6.656244076;4.021305339;2.844952892
750;1;20.88599473;6.115564321;7.234643335;2.841964905
751;1;21.90991607;6.823876636;1.377881472;2.762822526
752;1;20.26210996;7.163858696;9.318807025;2.561078034
753;1;20.66543366;7.775647428;5.574125865;2.694519855
754;1;20.57938427;7.529822022;5.100712479;2.600623377
755;1;21.13185293;6.554525849;3.317211201;2.623905486
756;1;21.02751623;5.476942509;2.201136957;2.730623802
757;1;19.2148706;6.944743643;14.53732169;2.659889423
758;1;21.36429257;6.605281196;25.09967429;2.833943403
759;1;21.12359795;6.395489062;1.371760626;2.582313715
760;1;20.76678856;5.289539777;4.055947997;2.57344321
761;1;20.60119234;5.327441492;5.779065331;2.499633609
762;2;16.57953967;7.157601775;16.36687427;2.500926402
763;2;18.50653898;6.287430802;1.400941107;2.460917659
764;2;19.34423231;5.985978508;2.858036567;2.53896735
765;2;19.22418663;6.217195952;2.550195802;2.495993227
766;2;17.46165064;5.941989461;4.833830753;2.559368949
767;2;18.31212709;5.705495055;2.824773128;2.520224889
768;2;19.11442342;6.577163979;5.310777891;2.513707803
769;2;17.59607436;6.602279307;3.550669574;2.834233146
770;2;18.0018678;5.780086932;10.90945565;2.492975584
771;2;18.7044177;6.629075957;5.114154332;2.468965275
772;2;18.31097163;7.358343666;4.427214383;2.344241082
773;2;20.14040928;6.659361311;3.964189124;2.302695244
774;2;19.70532866;6.976833774;6.264118673;2.199302139
775;2;20.34219331;6.222603681;5.088603277;2.216318688
776;2;19.69190581;7.169445303;5.826536605;2.275426708
777;2;20.60443394;6.855326314;5.815389089;2.322912842
778;2;17.7445749;8.051550778;17.55753907;2.315738319
779;2;18.06467503;7.718344844;3.75808852;2.38531653
780;2;19.02663338;8.264295813;4.775267006;2.163298092
781;2;20.36580159;6.157617692;2.279538959;2.845833271
782;2;20.93258003;7.33497898;9.084015445;2.412563747
783;2;19.82913554;7.33541543;3.950201792;2.43908163
784;2;19.8041337;8.126524395;3.646907006;2.493172353
785;2;20.48773518;7.453399493;6.321951697;2.411833073
786;2;21.91649771;6.53248203;0.476152343;2.377451806
787;2;22.18455149;7.207479216;2.551142374;2.354990821
788;2;21.11691918;7.760528888;0.436931463;2.33436182
789;2;21.17110857;7.363277858;0.724622763;2.273541235
790;3;21.29344165;7.014353602;2.271267248;2.120833587
791;3;21.63829168;5.611651226;0.713684098;2.128838491
792;3;21.19135416;4.629793605;7.515107895;2.86783338
793;3;20.72778782;6.323504584;3.986822006;2.103959776
794;3;20.77633821;5.918922546;2.080951983;2.15835963
795;3;20.38306511;6.027879385;3.312186315;2.139706165
796;3;20.15114256;6.497881441;3.782708694;2.19806257
797;3;20.72455771;7.026931134;5.988651554;2.148752743
798;3;21.29852799;7.172063051;0.5013808;1.862967161
799;3;20.44558026;7.282192929;4.839689155;1.861516775
800;3;20.76575365;6.844900132;3.059316092;1.901615889
801;3;19.87565119;7.089298167;4.909816214;1.891153066
802;3;19.60331413;7.130294921;3.354616899;1.959175784
803;3;19.54846819;8.061424804;4.47572154;2.753257625
804;3;18.97273677;7.997374924;11.68160908;2.008270952
805;3;19.90165795;7.559525202;3.192153852;1.911057557
806;3;20.73768257;6.333029532;6.101872311;1.813784311
807;3;20.66835643;6.266667121;8.610685394;1.70031049
808;3;19.99116619;6.995822205;8.751047209;1.672984786
809;3;18.51435749;6.318695629;2.009787739;1.775725596
810;3;20.70390605;6.225245306;1.167915918;1.787248756
811;3;20.40254342;6.423697696;0.357245251;1.763599209
812;3;20.21069671;5.224148131;0.072837125;1.895905639
813;3;20.78942406;4.645001365;0.018505484;1.870585432
814;3;20.82503194;5.327987471;0.035814501;2.839250949
815;3;20.6536721;5.763973186;0.280136809;1.817682209
816;3;19.51648968;5.571235084;1.426023987;1.795767633
817;3;18.56634636;5.80093439;8.675818496;1.862011977
818;3;19.99884859;4.10293307;0.31486322;1.93760226
819;3;19.38571994;4.695967155;1.738052489;1.864147892
820;3;18.76532798;5.047176632;2.199641876;1.682815446
