Código	Mes	CWD	Estación	Departamento	Provincia	Distrito	Longitud	Latitud	Altitud (msnm)	Sector
111093	11	5	Jose-de-Parac	LIMA	HUAROCHIRI	SAN MATEO	-76.25811111	-11.800525	3829	SIERRA CENTRAL OCCIDENTAL
111093	12	8	Jose-de-Parac	LIMA	HUAROCHIRI	SAN MATEO	-76.25811111	-11.800525	3829	SIERRA CENTRAL OCCIDENTAL
111095	1	7	RICRAN	JUNIN	JAUJA	RICRAN	-75.527303	-11.540014	3674	SIERRA CENTRAL ORIENTAL
111095	2	8	RICRAN	JUNIN	JAUJA	RICRAN	-75.527303	-11.540014	3674	SIERRA CENTRAL ORIENTAL
111095	3	7	RICRAN	JUNIN	JAUJA	RICRAN	-75.527303	-11.540014	3674	SIERRA CENTRAL ORIENTAL
111095	4	5	RICRAN	JUNIN	JAUJA	RICRAN	-75.527303	-11.540014	3674	SIERRA CENTRAL ORIENTAL
111095	5	2	RICRAN	JUNIN	JAUJA	RICRAN	-75.527303	-11.540014	3674	SIERRA CENTRAL ORIENTAL
111095	6	1	RICRAN	JUNIN	JAUJA	RICRAN	-75.527303	-11.540014	3674	SIERRA CENTRAL ORIENTAL
111095	7	1	RICRAN	JUNIN	JAUJA	RICRAN	-75.527303	-11.540014	3674	SIERRA CENTRAL ORIENTAL
111095	8	1	RICRAN	JUNIN	JAUJA	RICRAN	-75.527303	-11.540014	3674	SIERRA CENTRAL ORIENTAL
111095	9	2	RICRAN	JUNIN	JAUJA	RICRAN	-75.527303	-11.540014	3674	SIERRA CENTRAL ORIENTAL
111095	10	4	RICRAN	JUNIN	JAUJA	RICRAN	-75.527303	-11.540014	3674	SIERRA CENTRAL ORIENTAL
111095	11	4	RICRAN	JUNIN	JAUJA	RICRAN	-75.527303	-11.540014	3674	SIERRA CENTRAL ORIENTAL
111095	12	7	RICRAN	JUNIN	JAUJA	RICRAN	-75.527303	-11.540014	3674	SIERRA CENTRAL ORIENTAL
111097	1	7	INGENIO	JUNIN	CONCEPCION	SANTA ROSA DE OCOPA	-75.29665	-11.87521	3373	SIERRA CENTRAL ORIENTAL
111097	2	8	INGENIO	JUNIN	CONCEPCION	SANTA ROSA DE OCOPA	-75.29665	-11.87521	3373	SIERRA CENTRAL ORIENTAL
111097	3	7	INGENIO	JUNIN	CONCEPCION	SANTA ROSA DE OCOPA	-75.29665	-11.87521	3373	SIERRA CENTRAL ORIENTAL
111097	4	3	INGENIO	JUNIN	CONCEPCION	SANTA ROSA DE OCOPA	-75.29665	-11.87521	3373	SIERRA CENTRAL ORIENTAL
111097	5	1	INGENIO	JUNIN	CONCEPCION	SANTA ROSA DE OCOPA	-75.29665	-11.87521	3373	SIERRA CENTRAL ORIENTAL
111097	6	1	INGENIO	JUNIN	CONCEPCION	SANTA ROSA DE OCOPA	-75.29665	-11.87521	3373	SIERRA CENTRAL ORIENTAL
111097	7	0	INGENIO	JUNIN	CONCEPCION	SANTA ROSA DE OCOPA	-75.29665	-11.87521	3373	SIERRA CENTRAL ORIENTAL
111097	8	1	INGENIO	JUNIN	CONCEPCION	SANTA ROSA DE OCOPA	-75.29665	-11.87521	3373	SIERRA CENTRAL ORIENTAL
111097	9	2	INGENIO	JUNIN	CONCEPCION	SANTA ROSA DE OCOPA	-75.29665	-11.87521	3373	SIERRA CENTRAL ORIENTAL
111097	10	4	INGENIO	JUNIN	CONCEPCION	SANTA ROSA DE OCOPA	-75.29665	-11.87521	3373	SIERRA CENTRAL ORIENTAL
111097	11	4	INGENIO	JUNIN	CONCEPCION	SANTA ROSA DE OCOPA	-75.29665	-11.87521	3373	SIERRA CENTRAL ORIENTAL
111097	12	7	INGENIO	JUNIN	CONCEPCION	SANTA ROSA DE OCOPA	-75.29665	-11.87521	3373	SIERRA CENTRAL ORIENTAL
111114	1	10	CASAPALCA	LIMA	HUAROCHIRI	CHICLA	-76.23332222	-11.63803889	4294	SIERRA CENTRAL OCCIDENTAL
111114	2	12	CASAPALCA	LIMA	HUAROCHIRI	CHICLA	-76.23332222	-11.63803889	4294	SIERRA CENTRAL OCCIDENTAL
111114	3	12	CASAPALCA	LIMA	HUAROCHIRI	CHICLA	-76.23332222	-11.63803889	4294	SIERRA CENTRAL OCCIDENTAL
111114	4	6	CASAPALCA	LIMA	HUAROCHIRI	CHICLA	-76.23332222	-11.63803889	4294	SIERRA CENTRAL OCCIDENTAL
111114	5	3	CASAPALCA	LIMA	HUAROCHIRI	CHICLA	-76.23332222	-11.63803889	4294	SIERRA CENTRAL OCCIDENTAL
111114	6	1	CASAPALCA	LIMA	HUAROCHIRI	CHICLA	-76.23332222	-11.63803889	4294	SIERRA CENTRAL OCCIDENTAL
111114	7	1	CASAPALCA	LIMA	HUAROCHIRI	CHICLA	-76.23332222	-11.63803889	4294	SIERRA CENTRAL OCCIDENTAL
111114	8	1	CASAPALCA	LIMA	HUAROCHIRI	CHICLA	-76.23332222	-11.63803889	4294	SIERRA CENTRAL OCCIDENTAL
111114	9	3	CASAPALCA	LIMA	HUAROCHIRI	CHICLA	-76.23332222	-11.63803889	4294	SIERRA CENTRAL OCCIDENTAL
111114	10	6	CASAPALCA	LIMA	HUAROCHIRI	CHICLA	-76.23332222	-11.63803889	4294	SIERRA CENTRAL OCCIDENTAL
111114	11	6	CASAPALCA	LIMA	HUAROCHIRI	CHICLA	-76.23332222	-11.63803889	4294	SIERRA CENTRAL OCCIDENTAL
111114	12	9	CASAPALCA	LIMA	HUAROCHIRI	CHICLA	-76.23332222	-11.63803889	4294	SIERRA CENTRAL OCCIDENTAL
111144	1	10	MILLOC	LIMA	HUAROCHIRI	CARAMPOMA	-76.34994722	-11.57130833	4384	SIERRA CENTRAL OCCIDENTAL
111144	2	11	MILLOC	LIMA	HUAROCHIRI	CARAMPOMA	-76.34994722	-11.57130833	4384	SIERRA CENTRAL OCCIDENTAL
111144	3	12	MILLOC	LIMA	HUAROCHIRI	CARAMPOMA	-76.34994722	-11.57130833	4384	SIERRA CENTRAL OCCIDENTAL
111144	4	7	MILLOC	LIMA	HUAROCHIRI	CARAMPOMA	-76.34994722	-11.57130833	4384	SIERRA CENTRAL OCCIDENTAL
111144	5	3	MILLOC	LIMA	HUAROCHIRI	CARAMPOMA	-76.34994722	-11.57130833	4384	SIERRA CENTRAL OCCIDENTAL
111144	6	1	MILLOC	LIMA	HUAROCHIRI	CARAMPOMA	-76.34994722	-11.57130833	4384	SIERRA CENTRAL OCCIDENTAL
111144	7	1	MILLOC	LIMA	HUAROCHIRI	CARAMPOMA	-76.34994722	-11.57130833	4384	SIERRA CENTRAL OCCIDENTAL
111144	8	2	MILLOC	LIMA	HUAROCHIRI	CARAMPOMA	-76.34994722	-11.57130833	4384	SIERRA CENTRAL OCCIDENTAL
111144	9	3	MILLOC	LIMA	HUAROCHIRI	CARAMPOMA	-76.34994722	-11.57130833	4384	SIERRA CENTRAL OCCIDENTAL
111144	10	6	MILLOC	LIMA	HUAROCHIRI	CARAMPOMA	-76.34994722	-11.57130833	4384	SIERRA CENTRAL OCCIDENTAL
111144	11	6	MILLOC	LIMA	HUAROCHIRI	CARAMPOMA	-76.34994722	-11.57130833	4384	SIERRA CENTRAL OCCIDENTAL
111144	12	11	MILLOC	LIMA	HUAROCHIRI	CARAMPOMA	-76.34994722	-11.57130833	4384	SIERRA CENTRAL OCCIDENTAL
111163	1	0	UNJF-SANCHEZ-CARRION	LIMA	HUAURA	HUACHO	-77.60602778	-11.12386111	45	COSTA CENTRO
111163	2	0	UNJF-SANCHEZ-CARRION	LIMA	HUAURA	HUACHO	-77.60602778	-11.12386111	45	COSTA CENTRO
111163	3	0	UNJF-SANCHEZ-CARRION	LIMA	HUAURA	HUACHO	-77.60602778	-11.12386111	45	COSTA CENTRO
111163	4	0	UNJF-SANCHEZ-CARRION	LIMA	HUAURA	HUACHO	-77.60602778	-11.12386111	45	COSTA CENTRO
111163	5	0	UNJF-SANCHEZ-CARRION	LIMA	HUAURA	HUACHO	-77.60602778	-11.12386111	45	COSTA CENTRO
111163	6	0	UNJF-SANCHEZ-CARRION	LIMA	HUAURA	HUACHO	-77.60602778	-11.12386111	45	COSTA CENTRO
111163	7	0	UNJF-SANCHEZ-CARRION	LIMA	HUAURA	HUACHO	-77.60602778	-11.12386111	45	COSTA CENTRO
111163	8	0	UNJF-SANCHEZ-CARRION	LIMA	HUAURA	HUACHO	-77.60602778	-11.12386111	45	COSTA CENTRO
111163	9	0	UNJF-SANCHEZ-CARRION	LIMA	HUAURA	HUACHO	-77.60602778	-11.12386111	45	COSTA CENTRO
111163	10	0	UNJF-SANCHEZ-CARRION	LIMA	HUAURA	HUACHO	-77.60602778	-11.12386111	45	COSTA CENTRO
111163	11	0	UNJF-SANCHEZ-CARRION	LIMA	HUAURA	HUACHO	-77.60602778	-11.12386111	45	COSTA CENTRO
111163	12	0	UNJF-SANCHEZ-CARRION	LIMA	HUAURA	HUACHO	-77.60602778	-11.12386111	45	COSTA CENTRO
111174	1	8	ACOPALCA	JUNIN	HUANCAYO	HUANCAYO	-75.103523	-11.987323	3897	SIERRA CENTRAL ORIENTAL
111174	2	10	ACOPALCA	JUNIN	HUANCAYO	HUANCAYO	-75.103523	-11.987323	3897	SIERRA CENTRAL ORIENTAL
111174	3	9	ACOPALCA	JUNIN	HUANCAYO	HUANCAYO	-75.103523	-11.987323	3897	SIERRA CENTRAL ORIENTAL
111174	4	4	ACOPALCA	JUNIN	HUANCAYO	HUANCAYO	-75.103523	-11.987323	3897	SIERRA CENTRAL ORIENTAL
111174	5	3	ACOPALCA	JUNIN	HUANCAYO	HUANCAYO	-75.103523	-11.987323	3897	SIERRA CENTRAL ORIENTAL
111174	6	1	ACOPALCA	JUNIN	HUANCAYO	HUANCAYO	-75.103523	-11.987323	3897	SIERRA CENTRAL ORIENTAL
111174	7	1	ACOPALCA	JUNIN	HUANCAYO	HUANCAYO	-75.103523	-11.987323	3897	SIERRA CENTRAL ORIENTAL
111174	8	2	ACOPALCA	JUNIN	HUANCAYO	HUANCAYO	-75.103523	-11.987323	3897	SIERRA CENTRAL ORIENTAL
111174	9	4	ACOPALCA	JUNIN	HUANCAYO	HUANCAYO	-75.103523	-11.987323	3897	SIERRA CENTRAL ORIENTAL
111174	10	4	ACOPALCA	JUNIN	HUANCAYO	HUANCAYO	-75.103523	-11.987323	3897	SIERRA CENTRAL ORIENTAL
111174	11	4	ACOPALCA	JUNIN	HUANCAYO	HUANCAYO	-75.103523	-11.987323	3897	SIERRA CENTRAL ORIENTAL
111174	12	8	ACOPALCA	JUNIN	HUANCAYO	HUANCAYO	-75.103523	-11.987323	3897	SIERRA CENTRAL ORIENTAL
111175	1	6	San-Mateo-de-Huanchor	LIMA	HUAROCHIRI	SAN MATEO	-76.301	-11.76016667	3155	SIERRA CENTRAL OCCIDENTAL
111175	2	7	San-Mateo-de-Huanchor	LIMA	HUAROCHIRI	SAN MATEO	-76.301	-11.76016667	3155	SIERRA CENTRAL OCCIDENTAL
111175	3	8	San-Mateo-de-Huanchor	LIMA	HUAROCHIRI	SAN MATEO	-76.301	-11.76016667	3155	SIERRA CENTRAL OCCIDENTAL
111175	4	5	San-Mateo-de-Huanchor	LIMA	HUAROCHIRI	SAN MATEO	-76.301	-11.76016667	3155	SIERRA CENTRAL OCCIDENTAL
111175	5	1	San-Mateo-de-Huanchor	LIMA	HUAROCHIRI	SAN MATEO	-76.301	-11.76016667	3155	SIERRA CENTRAL OCCIDENTAL
111175	6	0	San-Mateo-de-Huanchor	LIMA	HUAROCHIRI	SAN MATEO	-76.301	-11.76016667	3155	SIERRA CENTRAL OCCIDENTAL
111175	7	0	San-Mateo-de-Huanchor	LIMA	HUAROCHIRI	SAN MATEO	-76.301	-11.76016667	3155	SIERRA CENTRAL OCCIDENTAL
111175	8	0	San-Mateo-de-Huanchor	LIMA	HUAROCHIRI	SAN MATEO	-76.301	-11.76016667	3155	SIERRA CENTRAL OCCIDENTAL
111175	9	1	San-Mateo-de-Huanchor	LIMA	HUAROCHIRI	SAN MATEO	-76.301	-11.76016667	3155	SIERRA CENTRAL OCCIDENTAL
111175	10	2	San-Mateo-de-Huanchor	LIMA	HUAROCHIRI	SAN MATEO	-76.301	-11.76016667	3155	SIERRA CENTRAL OCCIDENTAL
111175	11	4	San-Mateo-de-Huanchor	LIMA	HUAROCHIRI	SAN MATEO	-76.301	-11.76016667	3155	SIERRA CENTRAL OCCIDENTAL
111175	12	6	San-Mateo-de-Huanchor	LIMA	HUAROCHIRI	SAN MATEO	-76.301	-11.76016667	3155	SIERRA CENTRAL OCCIDENTAL
111291	1	6	San-Mateo-de-Otao	LIMA	HUAROCHIRI	SAN MATEO DE OTAO	-76.56358333	-11.84685	3506	SIERRA CENTRAL OCCIDENTAL
111291	2	7	San-Mateo-de-Otao	LIMA	HUAROCHIRI	SAN MATEO DE OTAO	-76.56358333	-11.84685	3506	SIERRA CENTRAL OCCIDENTAL
111291	3	8	San-Mateo-de-Otao	LIMA	HUAROCHIRI	SAN MATEO DE OTAO	-76.56358333	-11.84685	3506	SIERRA CENTRAL OCCIDENTAL
111291	4	1	San-Mateo-de-Otao	LIMA	HUAROCHIRI	SAN MATEO DE OTAO	-76.56358333	-11.84685	3506	SIERRA CENTRAL OCCIDENTAL
111291	5	0	San-Mateo-de-Otao	LIMA	HUAROCHIRI	SAN MATEO DE OTAO	-76.56358333	-11.84685	3506	SIERRA CENTRAL OCCIDENTAL
111291	6	0	San-Mateo-de-Otao	LIMA	HUAROCHIRI	SAN MATEO DE OTAO	-76.56358333	-11.84685	3506	SIERRA CENTRAL OCCIDENTAL
111291	7	0	San-Mateo-de-Otao	LIMA	HUAROCHIRI	SAN MATEO DE OTAO	-76.56358333	-11.84685	3506	SIERRA CENTRAL OCCIDENTAL
111291	8	0	San-Mateo-de-Otao	LIMA	HUAROCHIRI	SAN MATEO DE OTAO	-76.56358333	-11.84685	3506	SIERRA CENTRAL OCCIDENTAL
111291	9	1	San-Mateo-de-Otao	LIMA	HUAROCHIRI	SAN MATEO DE OTAO	-76.56358333	-11.84685	3506	SIERRA CENTRAL OCCIDENTAL
111291	10	0	San-Mateo-de-Otao	LIMA	HUAROCHIRI	SAN MATEO DE OTAO	-76.56358333	-11.84685	3506	SIERRA CENTRAL OCCIDENTAL
111291	11	1	San-Mateo-de-Otao	LIMA	HUAROCHIRI	SAN MATEO DE OTAO	-76.56358333	-11.84685	3506	SIERRA CENTRAL OCCIDENTAL
111291	12	2	San-Mateo-de-Otao	LIMA	HUAROCHIRI	SAN MATEO DE OTAO	-76.56358333	-11.84685	3506	SIERRA CENTRAL OCCIDENTAL
111583	1	7	JUNIN	JUNIN	JUNIN	JUNIN	-75.988728	-11.143125	4101	SIERRA CENTRAL ORIENTAL
111583	2	8	JUNIN	JUNIN	JUNIN	JUNIN	-75.988728	-11.143125	4101	SIERRA CENTRAL ORIENTAL
111583	3	7	JUNIN	JUNIN	JUNIN	JUNIN	-75.988728	-11.143125	4101	SIERRA CENTRAL ORIENTAL
111583	4	5	JUNIN	JUNIN	JUNIN	JUNIN	-75.988728	-11.143125	4101	SIERRA CENTRAL ORIENTAL
111583	5	3	JUNIN	JUNIN	JUNIN	JUNIN	-75.988728	-11.143125	4101	SIERRA CENTRAL ORIENTAL
111583	6	1	JUNIN	JUNIN	JUNIN	JUNIN	-75.988728	-11.143125	4101	SIERRA CENTRAL ORIENTAL
111583	7	2	JUNIN	JUNIN	JUNIN	JUNIN	-75.988728	-11.143125	4101	SIERRA CENTRAL ORIENTAL
111583	8	2	JUNIN	JUNIN	JUNIN	JUNIN	-75.988728	-11.143125	4101	SIERRA CENTRAL ORIENTAL
111583	9	3	JUNIN	JUNIN	JUNIN	JUNIN	-75.988728	-11.143125	4101	SIERRA CENTRAL ORIENTAL
111583	10	6	JUNIN	JUNIN	JUNIN	JUNIN	-75.988728	-11.143125	4101	SIERRA CENTRAL ORIENTAL
111583	11	5	JUNIN	JUNIN	JUNIN	JUNIN	-75.988728	-11.143125	4101	SIERRA CENTRAL ORIENTAL
111583	12	7	JUNIN	JUNIN	JUNIN	JUNIN	-75.988728	-11.143125	4101	SIERRA CENTRAL ORIENTAL
112012	1	5	PAMPAS	HUANCAVELICA	TAYACAJA	AHUAYCHA	-74.884158	-12.402019	3250	SIERRA CENTRAL ORIENTAL
112012	2	5	PAMPAS	HUANCAVELICA	TAYACAJA	AHUAYCHA	-74.884158	-12.402019	3250	SIERRA CENTRAL ORIENTAL
112012	3	4	PAMPAS	HUANCAVELICA	TAYACAJA	AHUAYCHA	-74.884158	-12.402019	3250	SIERRA CENTRAL ORIENTAL
112012	4	2	PAMPAS	HUANCAVELICA	TAYACAJA	AHUAYCHA	-74.884158	-12.402019	3250	SIERRA CENTRAL ORIENTAL
112012	5	1	PAMPAS	HUANCAVELICA	TAYACAJA	AHUAYCHA	-74.884158	-12.402019	3250	SIERRA CENTRAL ORIENTAL
112012	6	1	PAMPAS	HUANCAVELICA	TAYACAJA	AHUAYCHA	-74.884158	-12.402019	3250	SIERRA CENTRAL ORIENTAL
112012	7	2	PAMPAS	HUANCAVELICA	TAYACAJA	AHUAYCHA	-74.884158	-12.402019	3250	SIERRA CENTRAL ORIENTAL
112012	8	1	PAMPAS	HUANCAVELICA	TAYACAJA	AHUAYCHA	-74.884158	-12.402019	3250	SIERRA CENTRAL ORIENTAL
112012	9	2	PAMPAS	HUANCAVELICA	TAYACAJA	AHUAYCHA	-74.884158	-12.402019	3250	SIERRA CENTRAL ORIENTAL
112012	10	3	PAMPAS	HUANCAVELICA	TAYACAJA	AHUAYCHA	-74.884158	-12.402019	3250	SIERRA CENTRAL ORIENTAL
112012	11	3	PAMPAS	HUANCAVELICA	TAYACAJA	AHUAYCHA	-74.884158	-12.402019	3250	SIERRA CENTRAL ORIENTAL
112012	12	4	PAMPAS	HUANCAVELICA	TAYACAJA	AHUAYCHA	-74.884158	-12.402019	3250	SIERRA CENTRAL ORIENTAL
112028	1	9	SAN-JUAN-DE-JARPA	JUNIN	CHUPACA	SAN JUAN DE JARPA	-75.43178	-12.12454	3660	SIERRA CENTRAL ORIENTAL
112028	2	9	SAN-JUAN-DE-JARPA	JUNIN	CHUPACA	SAN JUAN DE JARPA	-75.43178	-12.12454	3660	SIERRA CENTRAL ORIENTAL
112028	3	8	SAN-JUAN-DE-JARPA	JUNIN	CHUPACA	SAN JUAN DE JARPA	-75.43178	-12.12454	3660	SIERRA CENTRAL ORIENTAL
112028	4	4	SAN-JUAN-DE-JARPA	JUNIN	CHUPACA	SAN JUAN DE JARPA	-75.43178	-12.12454	3660	SIERRA CENTRAL ORIENTAL
112028	5	1	SAN-JUAN-DE-JARPA	JUNIN	CHUPACA	SAN JUAN DE JARPA	-75.43178	-12.12454	3660	SIERRA CENTRAL ORIENTAL
112028	6	1	SAN-JUAN-DE-JARPA	JUNIN	CHUPACA	SAN JUAN DE JARPA	-75.43178	-12.12454	3660	SIERRA CENTRAL ORIENTAL
112028	7	2	SAN-JUAN-DE-JARPA	JUNIN	CHUPACA	SAN JUAN DE JARPA	-75.43178	-12.12454	3660	SIERRA CENTRAL ORIENTAL
112028	8	1	SAN-JUAN-DE-JARPA	JUNIN	CHUPACA	SAN JUAN DE JARPA	-75.43178	-12.12454	3660	SIERRA CENTRAL ORIENTAL
112028	9	3	SAN-JUAN-DE-JARPA	JUNIN	CHUPACA	SAN JUAN DE JARPA	-75.43178	-12.12454	3660	SIERRA CENTRAL ORIENTAL
112028	10	4	SAN-JUAN-DE-JARPA	JUNIN	CHUPACA	SAN JUAN DE JARPA	-75.43178	-12.12454	3660	SIERRA CENTRAL ORIENTAL
112028	11	4	SAN-JUAN-DE-JARPA	JUNIN	CHUPACA	SAN JUAN DE JARPA	-75.43178	-12.12454	3660	SIERRA CENTRAL ORIENTAL
112028	12	7	SAN-JUAN-DE-JARPA	JUNIN	CHUPACA	SAN JUAN DE JARPA	-75.43178	-12.12454	3660	SIERRA CENTRAL ORIENTAL
112036	1	7	QUILLABAMBA	CUSCO	LA CONVENCION	SANTA ANA	-72.691742	-12.856447	1001	SELVA SUR ALTA
112036	2	7	QUILLABAMBA	CUSCO	LA CONVENCION	SANTA ANA	-72.691742	-12.856447	1001	SELVA SUR ALTA
112036	3	6	QUILLABAMBA	CUSCO	LA CONVENCION	SANTA ANA	-72.691742	-12.856447	1001	SELVA SUR ALTA
112036	4	4	QUILLABAMBA	CUSCO	LA CONVENCION	SANTA ANA	-72.691742	-12.856447	1001	SELVA SUR ALTA
112036	5	2	QUILLABAMBA	CUSCO	LA CONVENCION	SANTA ANA	-72.691742	-12.856447	1001	SELVA SUR ALTA
112036	6	2	QUILLABAMBA	CUSCO	LA CONVENCION	SANTA ANA	-72.691742	-12.856447	1001	SELVA SUR ALTA
112036	7	2	QUILLABAMBA	CUSCO	LA CONVENCION	SANTA ANA	-72.691742	-12.856447	1001	SELVA SUR ALTA
112036	8	2	QUILLABAMBA	CUSCO	LA CONVENCION	SANTA ANA	-72.691742	-12.856447	1001	SELVA SUR ALTA
112036	9	2	QUILLABAMBA	CUSCO	LA CONVENCION	SANTA ANA	-72.691742	-12.856447	1001	SELVA SUR ALTA
112036	10	4	QUILLABAMBA	CUSCO	LA CONVENCION	SANTA ANA	-72.691742	-12.856447	1001	SELVA SUR ALTA
112036	11	4	QUILLABAMBA	CUSCO	LA CONVENCION	SANTA ANA	-72.691742	-12.856447	1001	SELVA SUR ALTA
112036	12	7	QUILLABAMBA	CUSCO	LA CONVENCION	SANTA ANA	-72.691742	-12.856447	1001	SELVA SUR ALTA
112037	1	6	VIQUES	JUNIN	HUANCAYO	VIQUES	-75.2283	-12.15603	3186	SIERRA CENTRAL ORIENTAL
112037	2	6	VIQUES	JUNIN	HUANCAYO	VIQUES	-75.2283	-12.15603	3186	SIERRA CENTRAL ORIENTAL
112037	3	5	VIQUES	JUNIN	HUANCAYO	VIQUES	-75.2283	-12.15603	3186	SIERRA CENTRAL ORIENTAL
112037	4	2	VIQUES	JUNIN	HUANCAYO	VIQUES	-75.2283	-12.15603	3186	SIERRA CENTRAL ORIENTAL
112037	5	1	VIQUES	JUNIN	HUANCAYO	VIQUES	-75.2283	-12.15603	3186	SIERRA CENTRAL ORIENTAL
112037	6	1	VIQUES	JUNIN	HUANCAYO	VIQUES	-75.2283	-12.15603	3186	SIERRA CENTRAL ORIENTAL
112037	7	1	VIQUES	JUNIN	HUANCAYO	VIQUES	-75.2283	-12.15603	3186	SIERRA CENTRAL ORIENTAL
112037	8	1	VIQUES	JUNIN	HUANCAYO	VIQUES	-75.2283	-12.15603	3186	SIERRA CENTRAL ORIENTAL
112037	9	2	VIQUES	JUNIN	HUANCAYO	VIQUES	-75.2283	-12.15603	3186	SIERRA CENTRAL ORIENTAL
112037	10	3	VIQUES	JUNIN	HUANCAYO	VIQUES	-75.2283	-12.15603	3186	SIERRA CENTRAL ORIENTAL
112037	11	3	VIQUES	JUNIN	HUANCAYO	VIQUES	-75.2283	-12.15603	3186	SIERRA CENTRAL ORIENTAL
112037	12	4	VIQUES	JUNIN	HUANCAYO	VIQUES	-75.2283	-12.15603	3186	SIERRA CENTRAL ORIENTAL
112051	1	6	ACOSTAMBO	HUANCAVELICA	TAYACAJA	ACOSTAMBO	-75.05725	-12.36079	3603	SIERRA CENTRAL ORIENTAL
112051	2	7	ACOSTAMBO	HUANCAVELICA	TAYACAJA	ACOSTAMBO	-75.05725	-12.36079	3603	SIERRA CENTRAL ORIENTAL
112051	3	5	ACOSTAMBO	HUANCAVELICA	TAYACAJA	ACOSTAMBO	-75.05725	-12.36079	3603	SIERRA CENTRAL ORIENTAL
112051	4	3	ACOSTAMBO	HUANCAVELICA	TAYACAJA	ACOSTAMBO	-75.05725	-12.36079	3603	SIERRA CENTRAL ORIENTAL
112051	5	2	ACOSTAMBO	HUANCAVELICA	TAYACAJA	ACOSTAMBO	-75.05725	-12.36079	3603	SIERRA CENTRAL ORIENTAL
112051	6	1	ACOSTAMBO	HUANCAVELICA	TAYACAJA	ACOSTAMBO	-75.05725	-12.36079	3603	SIERRA CENTRAL ORIENTAL
112051	7	2	ACOSTAMBO	HUANCAVELICA	TAYACAJA	ACOSTAMBO	-75.05725	-12.36079	3603	SIERRA CENTRAL ORIENTAL
112051	8	1	ACOSTAMBO	HUANCAVELICA	TAYACAJA	ACOSTAMBO	-75.05725	-12.36079	3603	SIERRA CENTRAL ORIENTAL
112051	9	3	ACOSTAMBO	HUANCAVELICA	TAYACAJA	ACOSTAMBO	-75.05725	-12.36079	3603	SIERRA CENTRAL ORIENTAL
112051	10	4	ACOSTAMBO	HUANCAVELICA	TAYACAJA	ACOSTAMBO	-75.05725	-12.36079	3603	SIERRA CENTRAL ORIENTAL
112051	11	3	ACOSTAMBO	HUANCAVELICA	TAYACAJA	ACOSTAMBO	-75.05725	-12.36079	3603	SIERRA CENTRAL ORIENTAL
112051	12	5	ACOSTAMBO	HUANCAVELICA	TAYACAJA	ACOSTAMBO	-75.05725	-12.36079	3603	SIERRA CENTRAL ORIENTAL
112055	1	8	HUAROCHIRI	LIMA	HUAROCHIRI	HUAROCHIRI	-76.23429444	-12.13885556	3120	SIERRA CENTRAL OCCIDENTAL
112055	2	9	HUAROCHIRI	LIMA	HUAROCHIRI	HUAROCHIRI	-76.23429444	-12.13885556	3120	SIERRA CENTRAL OCCIDENTAL
112055	3	10	HUAROCHIRI	LIMA	HUAROCHIRI	HUAROCHIRI	-76.23429444	-12.13885556	3120	SIERRA CENTRAL OCCIDENTAL
112055	4	4	HUAROCHIRI	LIMA	HUAROCHIRI	HUAROCHIRI	-76.23429444	-12.13885556	3120	SIERRA CENTRAL OCCIDENTAL
112055	5	1	HUAROCHIRI	LIMA	HUAROCHIRI	HUAROCHIRI	-76.23429444	-12.13885556	3120	SIERRA CENTRAL OCCIDENTAL
112055	6	0	HUAROCHIRI	LIMA	HUAROCHIRI	HUAROCHIRI	-76.23429444	-12.13885556	3120	SIERRA CENTRAL OCCIDENTAL
112055	7	0	HUAROCHIRI	LIMA	HUAROCHIRI	HUAROCHIRI	-76.23429444	-12.13885556	3120	SIERRA CENTRAL OCCIDENTAL
112055	8	0	HUAROCHIRI	LIMA	HUAROCHIRI	HUAROCHIRI	-76.23429444	-12.13885556	3120	SIERRA CENTRAL OCCIDENTAL
112055	9	0	HUAROCHIRI	LIMA	HUAROCHIRI	HUAROCHIRI	-76.23429444	-12.13885556	3120	SIERRA CENTRAL OCCIDENTAL
112055	10	2	HUAROCHIRI	LIMA	HUAROCHIRI	HUAROCHIRI	-76.23429444	-12.13885556	3120	SIERRA CENTRAL OCCIDENTAL
112055	11	3	HUAROCHIRI	LIMA	HUAROCHIRI	HUAROCHIRI	-76.23429444	-12.13885556	3120	SIERRA CENTRAL OCCIDENTAL
112055	12	6	HUAROCHIRI	LIMA	HUAROCHIRI	HUAROCHIRI	-76.23429444	-12.13885556	3120	SIERRA CENTRAL OCCIDENTAL
112056	1	7	HUAYAO	JUNIN	CHUPACA	HUACHAC	-75.32049	-12.0402	3321	SIERRA CENTRAL ORIENTAL
112056	2	8	HUAYAO	JUNIN	CHUPACA	HUACHAC	-75.32049	-12.0402	3321	SIERRA CENTRAL ORIENTAL
112056	3	6	HUAYAO	JUNIN	CHUPACA	HUACHAC	-75.32049	-12.0402	3321	SIERRA CENTRAL ORIENTAL
112056	4	3	HUAYAO	JUNIN	CHUPACA	HUACHAC	-75.32049	-12.0402	3321	SIERRA CENTRAL ORIENTAL
112056	5	1	HUAYAO	JUNIN	CHUPACA	HUACHAC	-75.32049	-12.0402	3321	SIERRA CENTRAL ORIENTAL
112056	6	1	HUAYAO	JUNIN	CHUPACA	HUACHAC	-75.32049	-12.0402	3321	SIERRA CENTRAL ORIENTAL
